number_of_previous_reports,verified_report_count,transaction_price,reference_market_price,price_deviation_percentage,imei_status,seller_report_frequency,information_completeness,risk_label
0.0,0.0,14438.22,12310.900025663566,17.28,0.0,0.21264684894545777,0.4968610728404862,1
2.0,1.0,43460.3,44570.09341645812,2.49,1.0,1.5105436533713552,0.4938502379896594,1
5.0,0.0,60999.77,46054.94090236124,32.45,2.0,3.2702830823064795,0.747069093881766,2
0.0,0.0,28664.0,24723.135629866214,15.94,0.0,0.3380948121762685,0.5871794642250024,1
5.0,2.0,184208.91,174870.8096485002,5.34,3.0,4.227995588525868,0.891253291222531,2
0.0,0.0,137048.3,158199.58365226357,13.37,0.0,0.4640854198869331,0.6002342845205085,1
7.0,1.0,58584.89,58351.48449597879,0.4,4.0,5.450966083732803,0.7306928371487498,2
0.0,0.0,88223.93,158818.9636291285,44.45,0.0,0.06948003657637891,0.5785239652078347,1
5.0,2.0,62083.39,90211.26389139167,31.18,3.0,4.039974083672228,0.47921644801880775,2
8.0,0.0,163595.61,157348.85877615504,3.97,4.0,5.156154498715395,0.6299324745197273,2
8.0,2.0,92932.77,71371.45384868298,30.21,4.0,5.304066331133844,0.8043362982636784,2
5.0,2.0,78076.16,117284.30303269665,33.43,3.0,4.30079765715767,0.9669663984728285,2
5.0,2.0,81491.18,82506.00297129202,1.23,3.0,4.135821549862512,0.32951677813391855,2
4.0,2.0,65364.57,45658.40523445913,43.16,2.0,3.4755502733885004,0.6722788633766851,2
6.0,2.0,99672.02,121270.24796038015,17.81,3.0,4.153665858357767,0.745176206430153,2
0.0,0.0,113516.38,152657.85199579172,25.64,0.0,0.40209971805057815,0.360004368717197,1
4.0,0.0,60241.05,153090.35367288828,60.65,2.0,3.415990090292351,0.8804197167456498,2
5.0,2.0,61682.05,77694.98948065628,20.61,2.0,3.0492175094636713,0.49316639906063464,2
7.0,0.0,111551.36,108555.23599710732,2.76,4.0,5.116276456090426,0.9124383621704721,2
2.0,1.0,183597.59,155117.9337311664,18.36,1.0,1.6075957539751218,0.6868248732251512,1
2.0,2.0,17730.84,20354.54295929226,12.89,1.0,1.9598256583873999,0.4064552493773662,1
4.0,0.0,28579.81,23658.78332716346,20.8,2.0,3.1755524619694677,0.8174546231533633,2
1.0,1.0,96295.81,81482.3205946947,18.18,0.0,0.4182356666957536,0.4100599518340378,1
1.0,1.0,58602.62,52459.60419550369,11.71,0.0,0.23900900108863748,0.8042649071938084,1
2.0,0.0,92183.01,81182.74371454187,13.55,1.0,1.7286095220970101,0.8657387535725762,1
2.0,0.0,35542.34,27813.085173328476,27.79,1.0,1.951710678796622,0.7028704015896465,1
0.0,0.0,81070.52,122481.52582830463,33.81,0.0,0.22045070359721353,0.4897647121952,1
3.0,1.0,111646.02,137630.69613892733,18.88,1.0,1.8724259586154632,0.6061364345517875,1
2.0,1.0,150325.32,160449.6964998422,6.31,1.0,1.7121887508951836,0.6696143184797043,1
2.0,0.0,102791.35,133599.3582343121,23.06,1.0,1.5509348682881563,0.766046769805976,1
3.0,0.0,96667.55,85312.4650511544,13.31,1.0,1.526547397248724,0.7437478767868317,1
4.0,0.0,150334.25,187636.36271539296,19.88,2.0,3.104120088489349,0.5802970305537942,2
0.0,0.0,97652.43,148003.0830453182,34.02,0.0,0.36113401811355195,0.8307164572223356,1
7.0,2.0,152235.2,110259.43670708736,38.07,4.0,5.186824860050248,0.8399914554548531,2
8.0,0.0,64728.04,49301.57758376252,31.29,4.0,5.227053790693763,0.787431839358097,2
3.0,2.0,89301.19,133305.24747988099,33.01,1.0,1.550938199258774,0.490508292944819,2
3.0,0.0,148748.68,122426.89976633165,21.5,1.0,1.8115187998940296,0.6285774007002637,1
4.0,1.0,115781.48,139832.69979813384,17.2,2.0,3.401724105200976,0.6029299015003093,2
6.0,2.0,126081.47,158413.70540857723,20.41,3.0,4.312341622002181,0.8717545651614058,2
5.0,1.0,193512.05,183859.42760586255,5.25,2.0,3.492307040912653,0.8657259866541371,1
5.0,0.0,251946.61,190320.7523580477,32.38,3.0,4.0081706957562355,0.906256633238046,2
4.0,1.0,98546.89,129735.24540386329,24.04,2.0,3.0078349136252607,0.4618230469614441,2
4.0,0.0,224728.95,193531.64679313524,16.12,2.0,3.25000280155752,0.823918196891168,1
1.0,1.0,212898.79,183170.25581010783,16.23,0.0,0.13320402943852838,0.9092794460729925,1
5.0,2.0,13251.07,10496.727832892,26.24,3.0,4.343255202675502,0.41654351874435347,2
0.0,0.0,108983.42,131147.3185867415,16.9,0.0,0.3966050767765662,0.3279559424374307,1
5.0,1.0,38921.1,43909.18786847208,11.36,2.0,3.0512179543915,0.3738559839191458,2
7.0,1.0,41138.91,66086.6043471147,37.75,4.0,5.4586691013731174,0.7243416636913067,2
1.0,1.0,57058.53,66525.03794976187,14.23,0.0,0.014961468903050557,0.5951535093189094,1
4.0,1.0,74859.77,101794.63153105041,26.46,2.0,3.344201963897248,0.436535954749523,2
0.0,0.0,13503.88,12064.57381873962,11.93,0.0,0.19225038312864456,0.6698125002297799,1
6.0,1.0,41374.99,54801.31752468474,24.5,3.0,4.333719606404941,0.849865759992249,2
1.0,0.0,20531.5,15532.98182236896,32.18,0.0,0.04881816080544826,0.8990723764878856,1
7.0,2.0,137667.75,133606.1274866552,3.04,4.0,5.468540159719394,0.8262046879568472,2
1.0,1.0,177228.68,178964.6399516383,0.97,0.0,0.4687041699200092,0.9198579763615291,0
8.0,2.0,187425.43,199579.8453680671,6.09,4.0,5.259700407088056,0.7229297791028755,2
5.0,1.0,105795.87,95225.80943859852,11.1,3.0,4.254792267032572,0.8859515765482149,2
5.0,1.0,68851.9,59426.81095588903,15.86,2.0,3.3174040939068523,0.5920309646537794,2
5.0,1.0,155207.69,172089.68337883154,9.81,3.0,4.290034475273769,0.8967350323603809,2
6.0,1.0,32892.42,31500.11833268983,4.42,3.0,4.271773283413756,0.9270692321719123,2
7.0,2.0,159225.52,195105.40640066675,18.39,4.0,5.294595574442966,0.7804856425028867,2
0.0,0.0,105820.93,145819.11639645844,27.43,0.0,0.4293150860893347,0.6017324132545601,1
5.0,2.0,114989.93,105747.5864198087,8.74,2.0,3.305533389790392,0.4971717390727522,2
1.0,1.0,35587.81,28363.602091604334,25.47,0.0,0.09791717739837236,0.5276256310632962,1
4.0,0.0,14108.56,13457.227784856566,4.84,2.0,3.456956020189604,0.39264857145140997,1
1.0,1.0,162907.47,113461.11752156843,43.58,0.0,0.10798030929142288,0.333013263682554,1
4.0,1.0,87851.64,88631.59641360406,0.88,2.0,3.0825808473955125,0.5900926322686786,1
5.0,2.0,161668.98,170106.253928787,4.96,2.0,3.4985289145319305,0.3298680798906322,2
3.0,1.0,150998.7,132038.04114175303,14.36,1.0,1.606708347226514,0.916411618688759,1
5.0,1.0,128534.6,92060.30583418207,39.62,2.0,3.0500466793297036,0.7549706631558544,2
6.0,2.0,68241.39,52941.34141922683,28.9,3.0,4.28100360543465,0.8905670723590884,2
6.0,1.0,83394.13,101280.21967428116,17.66,3.0,4.4135968718374965,0.6110916625244486,2
3.0,2.0,18571.21,40968.91296936975,54.67,1.0,1.530375359931651,0.4567670605727449,2
5.0,1.0,173554.44,136732.4058699052,26.93,2.0,3.2450520876091367,0.5031951802544721,2
7.0,0.0,126076.72,125088.5237684944,0.79,4.0,5.034251170228495,0.8983131844368997,2
1.0,0.0,117444.07,163913.55994397853,28.35,0.0,0.21434555894464147,0.38532526134371037,1
1.0,1.0,127897.86,95410.56172603248,34.05,0.0,0.1719800643851625,0.7887860839315184,1
0.0,0.0,69420.08,62943.22127523051,10.29,0.0,0.06856470906652823,0.4579831697991267,1
5.0,1.0,139895.5,168915.11825479355,17.18,2.0,3.4655105117151077,0.5472189161152409,2
3.0,2.0,166707.42,141289.4454773781,17.99,1.0,1.817443489726182,0.3021327270796012,1
5.0,1.0,156047.56,144274.74117127652,8.16,3.0,4.421528150289103,0.6353621385310466,2
4.0,1.0,113160.67,110336.06856720566,2.56,2.0,3.452972264590755,0.3898469719982011,1
2.0,2.0,155034.26,176435.93682850586,12.13,1.0,1.9650926654942438,0.9017531857287453,1
8.0,0.0,69763.35,53278.86641959182,30.94,4.0,5.374057308184689,0.3684095433045768,2
6.0,0.0,71595.04,86321.48481705491,17.06,3.0,4.153474157617099,0.47525797614895526,2
1.0,1.0,154848.95,161284.1886163165,3.99,0.0,0.41446630942767676,0.31035888411932167,0
3.0,0.0,33538.23,35262.571374049425,4.89,1.0,1.760091455741035,0.995014164756155,1
2.0,2.0,238622.39,163540.8036730808,45.91,1.0,1.6358269609133853,0.7490064095682062,2
1.0,0.0,72519.79,76993.09193885965,5.81,0.0,0.19288690499695987,0.7505037747026895,1
0.0,0.0,20192.35,33845.70281576972,40.34,0.0,0.1506117653865543,0.6632025939846562,1
7.0,2.0,22421.89,25038.40225169352,10.45,4.0,5.233102020001514,0.9076388494446941,2
2.0,1.0,146963.52,170175.4565632095,13.64,1.0,1.8906675690604562,0.40093165939106673,1
3.0,2.0,152993.53,157936.95366887076,3.13,1.0,1.7424336709212667,0.8549962995262343,1
5.0,1.0,45095.9,64727.85562400812,30.33,3.0,4.133929289045491,0.8649864331663835,2
4.0,0.0,46220.64,32108.81595512086,43.95,2.0,3.0437015373395155,0.32528985058592763,2
7.0,2.0,72215.23,56974.54094716643,26.75,4.0,5.4278780435647995,0.3928738644484607,2
5.0,0.0,58804.91,50467.65078179839,16.52,3.0,4.208684303388172,0.6830042306108324,2
3.0,0.0,156744.6,149280.57382151767,5.0,1.0,1.720961272687309,0.3631340643102491,1
3.0,2.0,43303.25,50956.986027814324,15.02,1.0,1.8818607851162859,0.497656358353907,1
8.0,0.0,29271.96,51058.71913584877,42.67,4.0,5.424863247932405,0.5825711769930114,2
6.0,1.0,13866.16,16130.945174782526,14.04,3.0,4.255572453987336,0.41005229113923575,2
8.0,1.0,140642.79,123403.34077880843,13.97,4.0,5.3161839169042935,0.7929026816687341,2
1.0,1.0,101945.57,140906.11416866037,27.65,0.0,0.11957835026949176,0.6465429316717466,1
7.0,0.0,155334.14,134163.18910013593,15.78,4.0,5.467533972783013,0.7478715085827522,2
5.0,0.0,113206.26,118033.83966965492,4.09,2.0,3.283960634030871,0.6320096702937925,1
1.0,1.0,130978.15,193554.2402797587,32.33,0.0,0.35980244524759647,0.5887390777818137,1
5.0,1.0,125603.91,99820.31731364675,25.83,2.0,3.0571065271762854,0.6446723374416943,2
4.0,2.0,171206.08,173425.9365430346,1.28,2.0,3.318460476178858,0.9296603376230916,1
0.0,0.0,144954.14,132741.88297169437,9.2,0.0,0.18447489120176658,0.5772271798050582,1
3.0,0.0,37052.44,25990.76873068884,42.56,1.0,1.725031487589245,0.7495838177696095,2
6.0,2.0,184291.67,163916.80758545696,12.43,3.0,4.341081016171201,0.8837737613502554,2
0.0,0.0,145833.65,121033.82292106547,20.49,0.0,0.3981637716042224,0.7347613551601724,1
3.0,2.0,177090.82,134169.87527183257,31.99,1.0,1.674682619167516,0.4582450664712689,1
2.0,2.0,40349.81,44243.21276853186,8.8,1.0,1.9366184261173154,0.3853717777552011,1
3.0,0.0,66964.83,93123.1178870479,28.09,1.0,1.6094951520958476,0.7136139907537572,1
7.0,1.0,180679.57,177310.670131114,1.9,4.0,5.281449116631309,0.8091767041029851,2
5.0,1.0,39263.42,50931.92668639991,22.91,3.0,4.07563274016737,0.8381160051369818,2
1.0,1.0,6844.2,10023.732242066795,31.72,0.0,0.1446248861971935,0.7856615382288381,1
8.0,0.0,58920.76,58926.65530232026,0.01,4.0,5.44770573469863,0.3024179573999893,2
7.0,1.0,106522.86,102633.06534351828,3.79,4.0,5.005778388037477,0.8416882063928555,2
0.0,0.0,190617.17,166042.82822736504,14.8,0.0,0.45780559432272344,0.7232358826011256,1
6.0,0.0,99010.28,132225.2711089367,25.12,3.0,4.16420101695693,0.9917269677020539,2
0.0,0.0,244125.75,184622.05910186341,32.23,0.0,0.34789770993854197,0.8352110962329236,1
8.0,0.0,86698.75,96557.24200929976,10.21,4.0,5.045859147217084,0.601145012539487,2
5.0,2.0,107416.56,84254.89236183709,27.49,2.0,3.320635731168321,0.7733049714175437,2
5.0,2.0,39127.86,53969.46115318552,27.5,2.0,3.454730639882594,0.7311550144416414,2
0.0,0.0,62191.42,51431.872062429786,20.92,0.0,0.2776009626999915,0.53617543473366,1
7.0,1.0,169537.61,149860.88043153146,13.13,4.0,5.1810607491417375,0.6734704011047691,2
1.0,0.0,33189.82,25268.233378608733,31.35,0.0,0.3967888100480969,0.443066685637471,1
0.0,0.0,47428.89,56115.58111827164,15.48,0.0,0.3563627121857964,0.3614811203879692,1
1.0,1.0,218602.61,178320.09931262463,22.59,0.0,0.05884628046096824,0.8131171103968577,1
5.0,0.0,66493.95,119614.95543893405,44.41,3.0,4.332850768438318,0.568890085979034,2
1.0,0.0,23121.54,18851.64572298313,22.65,0.0,0.3323279230424398,0.8289993256327268,1
7.0,2.0,128679.81,143808.45918265925,10.52,4.0,5.3759605836798485,0.6418359120404484,2
5.0,1.0,121572.48,106269.64987309212,14.4,2.0,3.158153432570128,0.8668525623227128,2
1.0,0.0,230788.87,172359.12822462295,33.9,0.0,0.200638990820398,0.8177261751637288,1
0.0,0.0,116171.21,139662.43578283995,16.82,0.0,0.48001902826790593,0.8348916788051925,1
0.0,0.0,10560.72,10844.85171577984,2.62,0.0,0.2867284603888964,0.6005320415564332,0
4.0,1.0,54642.55,49090.42656323492,11.31,2.0,3.2542524885490725,0.9728254818226785,2
5.0,1.0,57573.18,59013.10310733955,2.44,3.0,4.493424846101049,0.5836782070346304,2
0.0,0.0,152316.43,143424.1349407135,6.2,0.0,0.11477881594802786,0.8552006307776048,0
5.0,1.0,104677.01,106769.6937573179,1.96,3.0,4.1989684550294095,0.64271216378079,2
1.0,1.0,145797.61,152015.024447321,4.09,0.0,0.3799417807978945,0.4645599645203239,1
6.0,0.0,115395.68,107444.76776885788,7.4,3.0,4.356550290643022,0.7402397556927646,2
7.0,0.0,79899.92,72203.07603235418,10.66,4.0,5.483350321537941,0.6283765943544759,2
5.0,0.0,27973.18,29695.52287465098,5.8,3.0,4.327150170401542,0.4848489036131267,2
4.0,1.0,43517.43,48498.19874705989,10.27,2.0,3.156547486624343,0.5677721757904901,2
6.0,1.0,81875.26,86148.21526567952,4.96,3.0,4.198825983527337,0.41195613636385753,2
0.0,0.0,148589.42,114776.31855453794,29.46,0.0,0.04485646200839494,0.9909317903206145,1
0.0,0.0,235369.88,188341.1066062183,24.97,0.0,0.46186012916103986,0.7502286045459052,1
0.0,0.0,61084.85,55546.833642635225,9.97,0.0,0.06433401137309619,0.4214813929554603,1
5.0,0.0,186795.14,136556.13849486993,36.79,2.0,3.2728518620382236,0.8352118353216453,2
5.0,1.0,37498.44,38983.723183727314,3.81,3.0,4.200697562308734,0.7213149482363104,2
5.0,1.0,160596.68,145613.09316524348,10.29,2.0,3.067111806516369,0.8057858439150849,1
7.0,1.0,12836.65,12154.766657356015,5.61,4.0,5.146496126812399,0.7091404613892517,2
0.0,0.0,96364.43,134624.79048662697,28.42,0.0,0.31678450795206253,0.3423270535704832,1
5.0,2.0,54430.27,41011.35477575963,32.72,3.0,4.0156257455554325,0.4422678123070797,2
0.0,0.0,46324.24,44261.64481235643,4.66,0.0,0.4829947666756464,0.8381210321525385,0
1.0,0.0,96741.83,116192.45032976968,16.74,0.0,0.4545478089850253,0.8280452324728629,1
5.0,1.0,84719.58,81328.19372265536,4.17,3.0,4.042300723163251,0.8277127319205744,2
7.0,0.0,112668.4,99547.97860465889,13.18,4.0,5.434176774176945,0.3106503021988686,2
4.0,0.0,91211.97,68688.887685689,32.79,2.0,3.1642856092741236,0.863605553951027,2
1.0,1.0,181486.11,191158.7394103818,5.06,0.0,0.0337522242628871,0.6073897363477113,1
4.0,1.0,67755.38,65224.65901555887,3.88,2.0,3.153056417145948,0.7855630159403568,1
1.0,1.0,129191.63,112989.01069974499,14.34,0.0,0.4044437471086425,0.49045577479184577,1
8.0,0.0,204242.62,172327.55555276058,18.52,4.0,5.332915726083961,0.8386700457739182,2
6.0,2.0,142786.16,136194.35432955602,4.84,3.0,4.119279800335194,0.9875972381673737,2
1.0,1.0,76220.69,71327.61992652692,6.86,0.0,0.35958823828512093,0.4774771254895235,1
1.0,0.0,70299.86,114962.96983969568,38.85,0.0,0.35391055725526954,0.8489383482918156,1
0.0,0.0,24139.76,25768.31398421821,6.32,0.0,0.37143068175347194,0.7234653171202419,0
8.0,0.0,112384.46,113680.41651446151,1.14,4.0,5.27032833383187,0.49116707184797237,2
3.0,1.0,94952.75,91963.92678717297,3.25,1.0,1.9094728260603515,0.5060499306814525,1
5.0,1.0,155378.07,154007.40434395437,0.89,3.0,4.320681108978457,0.8121463702758598,2
4.0,1.0,182188.92,171101.54019548226,6.48,2.0,3.062699604872196,0.49904218501730674,2
5.0,1.0,63949.18,47927.139113013414,33.43,2.0,3.4051279938776675,0.3334554970312167,2
1.0,1.0,33009.36,25491.822037544982,29.49,0.0,0.16188405252223326,0.9117722098951397,1
8.0,2.0,77006.23,84205.82643651876,8.55,4.0,5.352517359098647,0.7122644775956058,2
2.0,1.0,92903.43,111488.57755810393,16.67,1.0,1.837565853045903,0.8309315430341382,1
4.0,2.0,71784.97,81592.37017985429,12.02,2.0,3.167956260518355,0.7222566170295226,2
5.0,2.0,114555.5,129426.6224896352,11.49,2.0,3.080841829244341,0.6615202049763803,2
4.0,2.0,179094.91,106073.74314662427,68.84,2.0,3.347479043970179,0.8389876668307878,2
8.0,0.0,216810.64,187958.94658636706,15.35,4.0,5.424511676539705,0.32250943058212705,2
1.0,1.0,62967.69,87784.31343072267,28.27,0.0,0.41911565846726756,0.5183205412465448,1
4.0,1.0,27645.65,25673.89286023066,7.68,2.0,3.313252420933183,0.7392281078805676,1
3.0,0.0,50647.0,67367.65401688064,24.82,1.0,1.6137036348673923,0.9607822863720326,1
2.0,0.0,115285.41,125119.83384901646,7.86,1.0,1.6581049836514756,0.5755555061832099,1
0.0,0.0,69083.54,58644.76873534636,17.8,0.0,0.3773138404696883,0.9827036336841357,1
0.0,0.0,67322.47,61107.80584307042,10.17,0.0,0.2054269648534639,0.828697303425469,0
1.0,1.0,67007.28,74518.77196424667,10.08,0.0,0.36624870923409025,0.6394275144731627,1
3.0,2.0,143632.23,151766.93818272048,5.36,1.0,1.6547249962965629,0.600410884136161,1
2.0,0.0,170988.85,188625.3145158527,9.35,1.0,1.5031591232683659,0.39060976325529706,1
5.0,2.0,73125.84,76571.5604310782,4.5,2.0,3.3017450323281623,0.7306358984310157,1
5.0,1.0,38605.18,47142.72755449346,18.11,2.0,3.3004581775527004,0.3366475672667469,2
3.0,1.0,108822.42,89921.02091174958,21.02,1.0,1.8137773413899982,0.6003520277929424,1
3.0,2.0,57514.2,76849.54166612896,25.16,1.0,1.6340928178842409,0.4663961339080559,1
1.0,1.0,235863.5,198104.73368340344,19.06,0.0,0.40553547515579447,0.969400267694263,1
5.0,0.0,82168.41,98134.96911841858,16.27,2.0,3.243733419415183,0.5542847689162952,2
3.0,0.0,122765.56,139063.83703425416,11.72,1.0,1.8811939544924234,0.6424776094456208,1
0.0,0.0,174805.99,183619.73266252212,4.8,0.0,0.30554673218813233,0.5628451710676401,0
2.0,0.0,78826.91,129521.69969913785,39.14,1.0,1.7080354074011603,0.39604686146231094,2
2.0,0.0,51385.5,57381.91023477224,10.45,1.0,1.839813423320306,0.5468074321744891,1
1.0,1.0,119802.18,125407.91811332325,4.47,0.0,0.2874886780060278,0.8452991874288911,0
5.0,0.0,99448.15,86356.50385237206,15.16,2.0,3.2553555666989435,0.734836973098711,2
5.0,0.0,109965.33,90246.47519337334,21.85,2.0,3.3242802629596535,0.6061905020474159,2
5.0,1.0,192503.17,196071.67046037695,1.82,3.0,4.042969488183465,0.8743994687972192,2
4.0,0.0,67123.58,62932.292583022,6.66,2.0,3.4551305446777145,0.30290412397662353,1
4.0,0.0,111831.73,99097.67783087905,12.85,2.0,3.16754102304118,0.8786205602192851,2
3.0,2.0,44811.92,40374.73868284805,10.99,1.0,1.6123464817935147,0.3416749078332624,1
5.0,1.0,56134.1,43923.39775024287,27.8,3.0,4.385898178838089,0.9091903362377232,2
4.0,2.0,143311.48,124662.04057630844,14.96,2.0,3.115610943546259,0.9633004328029333,2
3.0,1.0,174314.31,152692.9845490158,14.16,1.0,1.9978848116005299,0.8734186493974887,1
4.0,1.0,120636.48,130927.37598720059,7.86,2.0,3.2102462707817216,0.3137156393940313,1
3.0,0.0,97903.29,72563.95960156445,34.92,1.0,1.6483122043315717,0.6683455751493114,2
5.0,1.0,18559.15,21327.45278735376,12.98,2.0,3.031032536313037,0.8801573979260133,2
5.0,0.0,64239.8,99350.1338082515,35.34,3.0,4.02090208868191,0.6815114534663729,2
7.0,2.0,122423.6,105811.23408785315,15.7,4.0,5.047570280570184,0.5519556942319991,2
7.0,0.0,136589.27,156423.80551236554,12.68,4.0,5.002516414406056,0.629486798713544,2
4.0,0.0,131931.49,131655.0168354714,0.21,2.0,3.16354498970297,0.35648573761896685,1
4.0,1.0,118734.67,175539.1392441875,32.36,2.0,3.155227200050403,0.6474195513921077,2
5.0,1.0,153908.48,158766.74695206742,3.06,3.0,4.215045872719295,0.3194927795322215,2
2.0,0.0,61092.74,79516.7789240799,23.17,1.0,1.616461461620549,0.7508808134813492,1
6.0,1.0,156367.69,130122.07046969267,20.17,3.0,4.0313705789720595,0.5733165771564308,2
2.0,0.0,175055.68,151984.44059647407,15.18,1.0,1.5355812639764743,0.4339400863657551,1
1.0,1.0,213615.76,191807.27014282154,11.37,0.0,0.09107318765259148,0.3121680307681162,1
1.0,1.0,79426.31,90246.9108982267,11.99,0.0,0.15829476343455734,0.9454833099605968,1
5.0,2.0,52137.46,133173.57853911584,60.85,3.0,4.073996025107756,0.6894233189587211,2
1.0,1.0,41973.1,84606.12870351049,50.39,0.0,0.18255891180721467,0.7528673699540458,1
0.0,0.0,130347.6,150187.35398525954,13.21,0.0,0.4611100766810991,0.8455504001638885,1
3.0,2.0,151351.55,183278.7025490059,17.42,1.0,1.6308015047648083,0.7386132955258686,1
0.0,0.0,191281.98,184652.94298671925,3.59,0.0,0.08419965850632344,0.5891728234591604,0
3.0,2.0,21365.76,39846.6283036269,46.38,1.0,1.832388126501116,0.73931174212308,2
6.0,1.0,40549.45,48778.35354796698,16.87,3.0,4.24544051898035,0.47676160580051696,2
1.0,1.0,131756.0,153436.59565006176,14.13,0.0,0.023627007904628572,0.6929461436975964,1
5.0,0.0,112226.58,129891.87832905637,13.6,3.0,4.393903665583195,0.4439111109113134,2
8.0,0.0,172016.6,181970.38450244142,5.47,4.0,5.357671485926888,0.9421959635971007,2
3.0,2.0,73764.62,69622.10628895173,5.95,1.0,1.9886491808701705,0.6566973751895762,1
1.0,1.0,204270.66,171123.95411778995,19.37,0.0,0.46915330978114783,0.4636881965784362,1
5.0,0.0,170153.57,139917.41282693337,21.61,2.0,3.292124146812622,0.7477427681075379,2
0.0,0.0,33132.39,47136.698929753904,29.71,0.0,0.3430106467903063,0.36322372244374107,1
2.0,0.0,14927.28,34033.93010917146,56.14,1.0,1.7047534119934136,0.6038133130274727,2
8.0,1.0,63219.45,143517.48438163544,55.95,4.0,5.444233593264523,0.9061752332601054,2
